#long lat depth rake slip_deficit_mm/yr uncertainty_mm/yr
174.234 -40.676 -55.15 320.107 2.568 17.5411
174.211 -40.663 -56.62 319.698 2.381 16.2727
174.188 -40.649 -58.09 319.288 2.193 15.0007
174.164 -40.636 -59.56 318.878 2.005 13.6848
174.141 -40.622 -61.03 318.467 1.817 12.4059
174.118 -40.609 -62.50 318.057 1.628 11.1234
174.094 -40.595 -63.97 317.647 1.438 9.83731
174.071 -40.582 -65.44 317.236 1.248 8.54796
174.048 -40.568 -66.91 316.825 1.057 7.21436
174.024 -40.555 -68.38 316.415 0.866 5.91798
174.001 -40.541 -69.85 316.004 0.675 4.61811
173.978 -40.528 -71.32 315.593 0.483 3.31477
173.954 -40.514 -72.79 315.181 0.290 1.96689
173.931 -40.501 -74.26 314.770 0.097 0.656503
174.264 -40.762 -50.78 312.739 2.605 20.544
174.239 -40.748 -52.34 312.294 2.440 19.2497
174.215 -40.734 -53.91 311.850 2.275 17.9517
174.191 -40.720 -55.47 311.405 2.109 16.6495
174.167 -40.706 -57.03 310.960 1.943 15.344
174.142 -40.692 -58.59 310.515 1.777 14.0348
174.118 -40.678 -60.16 310.070 1.610 12.6812
174.094 -40.664 -61.72 309.625 1.442 11.3644
174.069 -40.650 -63.28 309.179 1.274 10.0439
174.045 -40.636 -64.84 308.734 1.106 8.71966
174.021 -40.622 -66.41 308.288 0.937 7.3915
173.996 -40.608 -67.97 307.842 0.768 6.05979
173.972 -40.594 -69.53 307.396 0.598 4.72431
173.948 -40.580 -71.09 306.950 0.428 3.38499
173.924 -40.566 -72.66 306.504 0.257 2.04201
173.899 -40.551 -74.22 306.058 0.086 0.695254
174.230 -40.808 -50.78 312.878 2.127 18.8451
174.206 -40.794 -52.34 312.432 1.993 17.6315
174.182 -40.780 -53.91 311.986 1.858 16.455
174.158 -40.767 -55.47 311.541 1.722 15.2751
174.135 -40.753 -57.03 311.095 1.587 14.0518
174.111 -40.739 -58.59 310.649 1.451 12.8649
174.087 -40.726 -60.16 310.203 1.315 11.6347
174.063 -40.712 -61.72 309.756 1.178 10.4414
174.039 -40.698 -63.28 309.310 1.041 9.20417
174.016 -40.684 -64.84 308.863 0.903 8.00416
173.992 -40.671 -66.41 308.417 0.765 6.76032
173.968 -40.657 -67.97 307.970 0.627 5.55355
173.944 -40.643 -69.53 307.523 0.488 4.34333
173.920 -40.629 -71.09 307.076 0.349 3.08924
173.897 -40.616 -72.66 306.629 0.210 1.87238
173.873 -40.602 -74.22 306.181 0.070 0.611398
174.196 -40.854 -50.78 313.017 1.652 17.156
174.173 -40.841 -52.34 312.571 1.548 16.063
174.149 -40.827 -53.91 312.124 1.443 14.9674
174.126 -40.814 -55.47 311.677 1.338 13.8688
174.103 -40.800 -57.03 311.230 1.233 12.8071
174.079 -40.787 -58.59 310.783 1.127 11.7025
174.056 -40.773 -60.16 310.336 1.021 10.5947
174.033 -40.760 -61.72 309.889 0.915 9.48373
174.010 -40.746 -63.28 309.441 0.808 8.36992
173.986 -40.733 -64.84 308.994 0.701 7.29334
173.963 -40.720 -66.41 308.546 0.594 6.17347
173.940 -40.706 -67.97 308.098 0.487 5.05053
173.916 -40.693 -69.53 307.650 0.379 3.92444
173.893 -40.679 -71.09 307.202 0.271 2.79539
173.870 -40.666 -72.66 306.754 0.163 1.70385
173.847 -40.652 -74.22 306.306 0.054 0.568717
174.162 -40.900 -50.78 313.158 1.181 15.4767
174.139 -40.887 -52.34 312.710 1.106 14.5041
174.116 -40.874 -53.91 312.263 1.031 13.4891
174.094 -40.861 -55.47 311.815 0.956 12.5108
174.071 -40.847 -57.03 311.367 0.881 11.5301
174.048 -40.834 -58.59 310.919 0.805 10.5468
174.025 -40.821 -60.16 310.470 0.729 9.56093
174.003 -40.808 -61.72 310.022 0.653 8.57229
173.980 -40.795 -63.28 309.573 0.577 7.58098
173.957 -40.782 -64.84 309.125 0.501 6.54683
173.934 -40.768 -66.41 308.676 0.425 5.55011
173.911 -40.755 -67.97 308.227 0.348 4.55061
173.889 -40.742 -69.53 307.778 0.271 3.54856
173.866 -40.729 -71.09 307.329 0.194 2.54383
173.843 -40.716 -72.66 306.880 0.116 1.53641
173.820 -40.703 -74.22 306.431 0.039 0.526314
174.128 -40.946 -50.78 313.300 0.712 13.8076
174.106 -40.933 -52.34 312.851 0.667 12.9147
174.084 -40.920 -53.91 312.402 0.621 12.059
174.061 -40.908 -55.47 311.953 0.576 11.1614
174.039 -40.895 -57.03 311.504 0.531 10.3011
174.017 -40.882 -58.59 311.055 0.485 9.39865
173.994 -40.869 -60.16 310.606 0.440 8.53371
173.972 -40.856 -61.72 310.156 0.394 7.62636
173.950 -40.843 -63.28 309.707 0.348 6.75679
173.928 -40.830 -64.84 309.257 0.302 5.84488
173.905 -40.817 -66.41 308.807 0.256 4.97065
173.883 -40.805 -67.97 308.357 0.210 4.054
173.861 -40.792 -69.53 307.907 0.163 3.1751
173.838 -40.779 -71.09 307.457 0.117 2.25365
173.816 -40.766 -72.66 307.007 0.070 1.37007
173.794 -40.753 -74.22 306.557 0.023 0.443837
174.094 -40.992 -50.78 313.442 0.245 12.1089
174.073 -40.980 -52.34 312.992 0.230 11.3742
174.051 -40.967 -53.91 312.542 0.214 10.598
174.029 -40.954 -55.47 312.092 0.199 9.81983
174.007 -40.942 -57.03 311.642 0.183 9.03963
173.985 -40.929 -58.59 311.192 0.167 8.25733
173.964 -40.917 -60.16 310.742 0.152 7.47299
173.942 -40.904 -61.72 310.291 0.136 6.7264
173.920 -40.892 -63.28 309.840 0.120 5.93801
173.898 -40.879 -64.84 309.390 0.104 5.14758
173.876 -40.866 -66.41 308.939 0.088 4.3551
173.855 -40.854 -67.97 308.488 0.072 3.56057
173.833 -40.841 -69.53 308.037 0.056 2.76398
173.811 -40.829 -71.09 307.586 0.040 2.00547
173.789 -40.816 -72.66 307.135 0.024 1.20482
173.767 -40.803 -74.22 306.683 0.008 0.402122
174.054 -41.038 -50.89 319.115 0.013 10.9721
174.030 -41.024 -52.68 318.817 0.012 10.2004
174.005 -41.010 -54.46 318.519 0.011 9.38722
173.981 -40.996 -56.25 318.221 0.010 8.57143
173.956 -40.982 -58.04 317.923 0.009 7.79274
173.932 -40.968 -59.82 317.625 0.008 6.97215
173.907 -40.954 -61.61 317.327 0.007 6.14915
173.883 -40.939 -63.39 317.028 0.006 5.36346
173.859 -40.925 -65.18 316.730 0.005 4.53573
173.834 -40.911 -66.96 316.431 0.004 3.70555
173.810 -40.897 -68.75 316.132 0.003 2.87303
173.785 -40.883 -70.54 315.833 0.002 2.07796
173.761 -40.869 -72.32 315.534 0.001 1.24057
173.736 -40.855 -74.11 315.235 0.000 0.400762
174.011 -41.086 -50.89 319.287 0.011 10.4686
173.986 -41.072 -52.68 318.988 0.010 9.73766
173.962 -41.058 -54.46 318.690 0.009 8.9654
173.938 -41.044 -56.25 318.391 0.008 8.19071
173.914 -41.030 -58.04 318.092 0.008 7.4139
173.890 -41.016 -59.82 317.793 0.007 6.63464
173.866 -41.002 -61.61 317.494 0.006 5.89286
173.842 -40.988 -63.39 317.194 0.005 5.10914
173.818 -40.975 -65.18 316.895 0.004 4.3232
173.794 -40.961 -66.96 316.595 0.004 3.53506
173.770 -40.947 -68.75 316.295 0.003 2.74457
173.746 -40.933 -70.54 315.996 0.002 1.99169
173.722 -40.919 -72.32 315.696 0.001 1.19672
173.698 -40.905 -74.11 315.395 0.000 0.39948
173.967 -41.133 -50.89 319.460 0.009 9.96808
173.943 -41.120 -52.68 319.160 0.008 9.23841
173.920 -41.106 -54.46 318.861 0.008 8.50685
173.896 -41.092 -56.25 318.561 0.007 7.81242
173.872 -41.079 -58.04 318.261 0.006 7.07644
173.849 -41.065 -59.82 317.961 0.006 6.33855
173.825 -41.051 -61.61 317.661 0.005 5.59853
173.801 -41.038 -63.39 317.361 0.004 4.85634
173.777 -41.024 -65.18 317.061 0.004 4.11195
173.754 -41.010 -66.96 316.760 0.003 3.36553
173.730 -40.997 -68.75 316.460 0.002 2.61696
173.706 -40.983 -70.54 316.159 0.002 1.86624
173.683 -40.969 -72.32 315.858 0.001 1.11336
173.659 -40.956 -74.11 315.557 0.000 0.358374
173.923 -41.181 -50.89 319.634 0.007 9.47021
173.900 -41.167 -52.68 319.333 0.007 8.78112
173.877 -41.154 -54.46 319.033 0.006 8.0901
173.853 -41.141 -56.25 318.733 0.006 7.39704
173.830 -41.127 -58.04 318.432 0.005 6.70201
173.807 -41.114 -59.82 318.131 0.005 6.00498
173.784 -41.100 -61.61 317.830 0.004 5.30598
173.760 -41.087 -63.39 317.529 0.004 4.60498
173.737 -41.073 -65.18 317.228 0.003 3.902
173.714 -41.060 -66.96 316.927 0.003 3.19703
173.690 -41.046 -68.75 316.625 0.002 2.49007
173.667 -41.033 -70.54 316.324 0.001 1.78115
173.644 -41.019 -72.32 316.022 0.001 1.07019
173.620 -41.006 -74.11 315.720 0.000 0.357229
173.880 -41.228 -50.89 319.809 0.006 8.97555
173.857 -41.215 -52.68 319.508 0.005 8.32657
173.834 -41.202 -54.46 319.206 0.005 7.67575
173.811 -41.189 -56.25 318.905 0.004 7.02328
173.788 -41.176 -58.04 318.603 0.004 6.36883
173.765 -41.162 -59.82 318.302 0.004 5.67337
173.742 -41.149 -61.61 318.000 0.003 5.01527
173.719 -41.136 -63.39 317.698 0.003 4.35522
173.696 -41.123 -65.18 317.396 0.002 3.6933
173.673 -41.109 -66.96 317.094 0.002 3.02961
173.650 -41.096 -68.75 316.792 0.002 2.36399
173.628 -41.083 -70.54 316.489 0.001 1.69654
173.605 -41.070 -72.32 316.187 0.001 1.02725
173.582 -41.056 -74.11 315.884 0.000 0.356075
173.836 -41.276 -50.89 319.985 0.004 8.4835
173.814 -41.263 -52.68 319.683 0.004 7.87463
173.791 -41.250 -54.46 319.381 0.003 7.22525
173.769 -41.237 -56.25 319.079 0.003 6.61272
173.746 -41.224 -58.04 318.776 0.003 5.99869
173.723 -41.211 -59.82 318.474 0.003 5.38293
173.701 -41.198 -61.61 318.171 0.002 4.76528
173.678 -41.185 -63.39 317.868 0.002 4.10697
173.656 -41.172 -65.18 317.565 0.002 3.48586
173.633 -41.159 -66.96 317.262 0.001 2.86315
173.611 -41.146 -68.75 316.959 0.001 2.23869
173.588 -41.133 -70.54 316.656 0.001 1.61248
173.566 -41.120 -72.32 316.353 0.000 0.945187
173.543 -41.107 -74.11 316.049 0.000 0.315497
173.789 -41.320 -50.96 327.370 0.217 8.17225
173.764 -41.306 -52.88 327.414 0.200 7.53534
173.740 -41.293 -54.81 327.457 0.183 6.89595
173.716 -41.279 -56.73 327.500 0.166 6.25371
173.692 -41.265 -58.65 327.543 0.149 5.60895
173.668 -41.251 -60.58 327.586 0.132 4.96138
173.644 -41.237 -62.50 327.628 0.114 4.31125
173.620 -41.223 -64.42 327.671 0.097 3.65834
173.596 -41.209 -66.35 327.713 0.079 3.00284
173.572 -41.195 -68.27 327.755 0.062 2.34458
173.548 -41.181 -70.19 327.797 0.044 1.6837
173.524 -41.167 -72.12 327.839 0.027 1.02012
173.500 -41.153 -74.04 327.880 0.009 0.353824
173.739 -41.362 -50.96 327.613 0.634 8.03857
173.714 -41.348 -52.88 327.652 0.585 7.4207
173.690 -41.334 -54.81 327.691 0.536 6.79878
173.666 -41.321 -56.73 327.730 0.486 6.17289
173.642 -41.307 -58.65 327.769 0.437 5.5427
173.618 -41.293 -60.58 327.807 0.386 4.9084
173.594 -41.279 -62.50 327.845 0.336 4.27005
173.570 -41.265 -64.42 327.883 0.285 3.62748
173.546 -41.251 -66.35 327.921 0.234 2.9808
173.522 -41.237 -68.27 327.958 0.183 2.33004
173.498 -41.223 -70.19 327.995 0.131 1.67508
173.474 -41.209 -72.12 328.032 0.079 1.016
173.450 -41.195 -74.04 328.069 0.026 0.352791
173.688 -41.404 -50.96 327.864 1.037 7.94209
173.664 -41.390 -52.88 327.898 0.958 7.34353
173.640 -41.376 -54.81 327.933 0.879 6.73933
173.616 -41.363 -56.73 327.967 0.799 6.12961
173.592 -41.349 -58.65 328.000 0.718 5.51431
173.568 -41.335 -60.58 328.034 0.636 4.89339
173.544 -41.321 -62.50 328.067 0.554 4.22883
173.520 -41.307 -64.42 328.099 0.470 3.5967
173.496 -41.293 -66.35 328.132 0.387 2.95889
173.472 -41.279 -68.27 328.164 0.302 2.31547
173.448 -41.265 -70.19 328.196 0.217 1.66649
173.424 -41.251 -72.12 328.227 0.130 1.01192
173.400 -41.238 -74.04 328.258 0.044 0.351756
173.638 -41.446 -50.96 328.124 1.426 7.84452
173.614 -41.432 -52.88 328.152 1.319 7.26527
173.590 -41.418 -54.81 328.181 1.211 6.67876
173.566 -41.405 -56.73 328.209 1.102 6.04834
173.542 -41.391 -58.65 328.237 0.992 5.44778
173.518 -41.377 -60.58 328.265 0.880 4.84015
173.494 -41.363 -62.50 328.292 0.767 4.2255
173.470 -41.349 -64.42 328.319 0.652 3.60379
173.446 -41.335 -66.35 328.346 0.537 2.93692
173.422 -41.321 -68.27 328.372 0.420 2.30093
173.398 -41.307 -70.19 328.398 0.301 1.65791
173.374 -41.293 -72.12 328.424 0.182 1.00785
173.350 -41.280 -74.04 328.449 0.061 0.350733
173.588 -41.488 -50.96 328.392 1.801 7.74566
173.564 -41.474 -52.88 328.415 1.669 7.18581
173.540 -41.460 -54.81 328.437 1.534 6.58105
173.516 -41.447 -56.73 328.459 1.397 6.00395
173.492 -41.433 -58.65 328.480 1.259 5.41817
173.468 -41.419 -60.58 328.501 1.118 4.78698
173.444 -41.405 -62.50 328.522 0.976 4.18412
173.420 -41.391 -64.42 328.543 0.831 3.57279
173.396 -41.377 -66.35 328.563 0.685 2.95286
173.372 -41.363 -68.27 328.583 0.536 2.28644
173.348 -41.349 -70.19 328.602 0.385 1.64936
173.324 -41.335 -72.12 328.622 0.233 1.00379
173.300 -41.322 -74.04 328.641 0.078 0.349705
173.538 -41.530 -50.96 328.671 2.162 7.64599
173.514 -41.516 -52.88 328.686 2.006 7.07
173.490 -41.502 -54.81 328.700 1.846 6.51912
173.466 -41.488 -56.73 328.715 1.684 5.95853
173.442 -41.475 -58.65 328.729 1.519 5.35153
173.418 -41.461 -60.58 328.743 1.351 4.7706
173.394 -41.447 -62.50 328.757 1.180 4.17983
173.370 -41.433 -64.42 328.770 1.007 3.54173
173.346 -41.419 -66.35 328.783 0.830 2.93079
173.322 -41.405 -68.27 328.796 0.651 2.30983
173.298 -41.391 -70.19 328.809 0.468 1.64082
173.274 -41.377 -72.12 328.822 0.283 0.999718
173.250 -41.364 -74.04 328.834 0.095 0.34869
173.488 -41.572 -50.96 328.959 2.510 7.51058
173.464 -41.558 -52.88 328.966 2.331 6.98929
173.440 -41.544 -54.81 328.972 2.149 6.45648
173.416 -41.530 -56.73 328.978 1.963 5.87661
173.392 -41.517 -58.65 328.984 1.773 5.3208
173.368 -41.503 -60.58 328.990 1.579 4.71716
173.344 -41.489 -62.50 328.996 1.381 4.13814
173.320 -41.475 -64.42 329.002 1.179 3.54779
173.296 -41.461 -66.35 329.007 0.973 2.90868
173.272 -41.447 -68.27 329.013 0.764 2.29514
173.248 -41.433 -70.19 329.018 0.551 1.63231
173.224 -41.419 -72.12 329.023 0.333 0.995685
173.200 -41.406 -74.04 329.028 0.112 0.347671
173.439 -41.617 -50.83 327.260 2.529 7.47145
173.418 -41.605 -52.50 327.920 2.376 7.01954
173.397 -41.592 -54.17 328.580 2.219 6.55857
173.376 -41.580 -55.83 329.240 2.060 6.08827
173.355 -41.568 -57.50 329.900 1.897 5.60879
173.333 -41.556 -59.17 330.560 1.731 5.12007
173.312 -41.543 -60.83 331.219 1.562 4.62221
173.291 -41.531 -62.50 331.878 1.390 4.11516
173.270 -41.519 -64.17 332.537 1.215 3.59889
173.249 -41.507 -65.83 333.196 1.036 3.07347
173.228 -41.495 -67.50 333.854 0.855 2.53885
173.206 -41.482 -69.17 334.513 0.670 1.99503
173.185 -41.470 -70.83 335.171 0.483 1.44208
173.164 -41.458 -72.50 335.829 0.292 0.879882
173.143 -41.446 -74.17 336.487 0.098 0.308494
173.388 -41.662 -50.83 327.244 2.206 7.43605
173.366 -41.650 -52.50 327.922 2.072 6.98291
173.344 -41.637 -54.17 328.600 1.935 6.52074
173.323 -41.624 -55.83 329.278 1.796 6.04947
173.301 -41.612 -57.50 329.955 1.654 5.56937
173.279 -41.599 -59.17 330.631 1.509 5.08002
173.257 -41.587 -60.83 331.307 1.361 4.58168
173.235 -41.574 -62.50 331.983 1.211 4.07437
173.213 -41.561 -64.17 332.658 1.058 3.55793
173.191 -41.549 -65.83 333.332 0.903 3.03245
173.169 -41.536 -67.50 334.007 0.745 2.49798
173.147 -41.523 -69.17 334.680 0.584 1.9544
173.125 -41.511 -70.83 335.354 0.420 1.40178
173.104 -41.498 -72.50 336.026 0.254 0.840121
173.082 -41.485 -74.17 336.699 0.085 0.269426
173.337 -41.708 -50.83 327.228 1.883 7.40052
173.314 -41.695 -52.50 327.925 1.768 6.98067
173.292 -41.682 -54.17 328.621 1.651 6.51792
173.269 -41.669 -55.83 329.316 1.532 6.04603
173.247 -41.656 -57.50 330.010 1.411 5.56545
173.224 -41.643 -59.17 330.703 1.287 5.07578
173.201 -41.630 -60.83 331.396 1.161 4.57739
173.179 -41.617 -62.50 332.088 1.033 4.06993
173.156 -41.604 -64.17 332.779 0.903 3.55371
173.134 -41.590 -65.83 333.469 0.770 3.02846
173.111 -41.577 -67.50 334.159 0.635 2.49441
173.088 -41.564 -69.17 334.848 0.498 1.95137
173.066 -41.551 -70.83 335.537 0.358 1.39949
173.043 -41.538 -72.50 336.225 0.217 0.838647
173.021 -41.525 -74.17 336.912 0.073 0.268926
173.286 -41.754 -50.83 327.212 1.560 7.36494
173.263 -41.740 -52.50 327.927 1.465 6.94408
173.239 -41.727 -54.17 328.641 1.368 6.48008
173.216 -41.713 -55.83 329.353 1.269 6.00745
173.193 -41.700 -57.50 330.065 1.168 5.52612
173.169 -41.686 -59.17 330.775 1.066 5.03584
173.146 -41.673 -60.83 331.485 0.961 4.53694
173.123 -41.659 -62.50 332.193 0.855 4.02931
173.099 -41.646 -64.17 332.900 0.747 3.54947
173.076 -41.632 -65.83 333.607 0.637 3.02451
173.053 -41.619 -67.50 334.312 0.525 2.49084
173.029 -41.605 -69.17 335.017 0.412 1.94842
173.006 -41.592 -70.83 335.721 0.296 1.39716
172.983 -41.578 -72.50 336.424 0.179 0.837183
172.959 -41.565 -74.17 337.126 0.060 0.268427
173.235 -41.799 -50.83 327.196 1.237 7.32938
173.211 -41.785 -52.50 327.929 1.162 6.90731
173.187 -41.771 -54.17 328.661 1.084 6.44245
173.163 -41.757 -55.83 329.391 1.006 5.96892
173.139 -41.744 -57.50 330.120 0.926 5.48679
173.115 -41.730 -59.17 330.847 0.845 5.03178
173.091 -41.716 -60.83 331.573 0.762 4.53271
173.067 -41.702 -62.50 332.298 0.678 4.02494
173.042 -41.688 -64.17 333.022 0.592 3.50864
173.018 -41.674 -65.83 333.745 0.505 2.98372
172.994 -41.660 -67.50 334.466 0.416 2.48731
172.970 -41.646 -69.17 335.186 0.326 1.94542
172.946 -41.633 -70.83 335.905 0.235 1.39489
172.922 -41.619 -72.50 336.623 0.142 0.835736
172.898 -41.605 -74.17 337.340 0.048 0.267932
173.186 -41.846 -50.74 326.333 0.974 7.11933
173.164 -41.833 -52.21 327.205 0.921 6.75735
173.142 -41.820 -53.68 328.075 0.868 6.35482
173.120 -41.808 -55.15 328.944 0.814 5.94586
173.098 -41.795 -56.62 329.812 0.759 5.5656
173.076 -41.782 -58.09 330.678 0.703 5.14379
173.054 -41.770 -59.56 331.543 0.647 4.75136
173.032 -41.757 -61.03 332.407 0.589 4.31693
173.010 -41.744 -62.50 333.270 0.531 3.87604
172.988 -41.732 -63.97 334.132 0.472 3.46501
172.966 -41.719 -65.44 334.992 0.412 3.01138
172.944 -41.706 -66.91 335.852 0.351 2.55125
172.922 -41.694 -68.38 336.710 0.289 2.12182
172.900 -41.681 -69.85 337.567 0.226 1.64888
172.878 -41.668 -71.32 338.424 0.163 1.2072
172.856 -41.656 -72.79 339.279 0.098 0.72154
172.834 -41.643 -74.26 340.133 0.033 0.229358
173.135 -41.892 -50.74 326.317 0.761 6.67318
173.112 -41.879 -52.21 327.205 0.720 6.3076
173.090 -41.865 -53.68 328.091 0.679 5.97068
173.067 -41.852 -55.15 328.976 0.636 5.59342
173.044 -41.839 -56.62 329.860 0.593 5.21024
173.021 -41.826 -58.09 330.741 0.550 4.82135
172.998 -41.813 -59.56 331.622 0.505 4.42644
172.975 -41.800 -61.03 332.501 0.460 4.02563
172.953 -41.786 -62.50 333.379 0.415 3.65512
172.930 -41.773 -63.97 334.255 0.368 3.24283
172.907 -41.760 -65.44 335.130 0.321 2.82456
172.884 -41.747 -66.91 336.004 0.274 2.40039
172.861 -41.734 -68.38 336.877 0.226 1.97031
172.838 -41.720 -69.85 337.748 0.177 1.53436
172.815 -41.707 -71.32 338.619 0.127 1.1301
172.793 -41.694 -72.79 339.488 0.077 0.682501
172.770 -41.681 -74.26 340.355 0.026 0.228982
173.085 -41.938 -50.74 326.301 0.549 6.22736
173.061 -41.924 -52.21 327.205 0.519 5.89237
173.038 -41.911 -53.68 328.108 0.489 5.55192
173.014 -41.897 -55.15 329.009 0.459 5.20633
172.990 -41.883 -56.62 329.908 0.428 4.85544
172.966 -41.869 -58.09 330.805 0.396 4.49922
172.943 -41.856 -59.56 331.701 0.364 4.13769
172.919 -41.842 -61.03 332.595 0.332 3.77073
172.895 -41.828 -62.50 333.488 0.299 3.39855
172.872 -41.815 -63.97 334.379 0.265 3.02103
172.848 -41.801 -65.44 335.269 0.232 2.6382
172.824 -41.787 -66.91 336.158 0.197 2.24994
172.800 -41.774 -68.38 337.044 0.162 1.85639
172.777 -41.760 -69.85 337.930 0.127 1.45749
172.753 -41.746 -71.32 338.814 0.091 1.05323
172.729 -41.733 -72.79 339.697 0.055 0.64361
172.706 -41.719 -74.26 340.578 0.019 0.228615
173.035 -41.984 -50.74 326.285 0.337 5.78173
173.010 -41.970 -52.21 327.205 0.319 5.47741
172.986 -41.956 -53.68 328.124 0.300 5.13368
172.961 -41.941 -55.15 329.041 0.281 4.81966
172.936 -41.927 -56.62 329.956 0.262 4.50104
172.912 -41.913 -58.09 330.869 0.243 4.17757
172.887 -41.899 -59.56 331.780 0.223 3.84932
172.863 -41.885 -61.03 332.690 0.203 3.48052
172.838 -41.870 -62.50 333.598 0.183 3.1425
172.813 -41.856 -63.97 334.504 0.163 2.79974
172.789 -41.842 -65.44 335.408 0.142 2.45217
172.764 -41.828 -66.91 336.311 0.121 2.06305
172.740 -41.814 -68.38 337.212 0.100 1.70567
172.715 -41.799 -69.85 338.112 0.078 1.34351
172.690 -41.785 -71.32 339.010 0.056 0.976588
172.666 -41.771 -72.79 339.907 0.034 0.567019
172.641 -41.757 -74.26 340.802 0.011 0.190208
172.984 -42.030 -50.74 326.269 0.125 5.33603
172.959 -42.015 -52.21 327.206 0.118 5.02818
172.933 -42.001 -53.68 328.140 0.111 4.7504
172.908 -41.986 -55.15 329.073 0.104 4.46839
172.883 -41.971 -56.62 330.004 0.097 4.14692
172.857 -41.957 -58.09 330.933 0.090 3.85632
172.832 -41.942 -59.56 331.859 0.083 3.52584
172.806 -41.927 -61.03 332.784 0.075 3.22656
172.781 -41.912 -62.50 333.707 0.068 2.88693
172.755 -41.898 -63.97 334.628 0.060 2.57888
172.730 -41.883 -65.44 335.548 0.053 2.23008
172.704 -41.868 -66.91 336.465 0.045 1.91336
172.679 -41.854 -68.38 337.381 0.037 1.5924
172.653 -41.839 -69.85 338.295 0.029 1.2299
172.628 -41.824 -71.32 339.207 0.021 0.900173
172.603 -41.810 -72.79 340.118 0.013 0.528412
172.577 -41.795 -74.26 341.027 0.004 0.189909
172.932 -42.075 -50.74 328.858 0.020 4.95162
172.907 -42.060 -52.21 329.034 0.019 4.68012
172.881 -42.045 -53.68 329.208 0.018 4.43865
172.855 -42.030 -55.15 329.379 0.017 4.15873
172.829 -42.015 -56.62 329.548 0.015 3.87431
172.803 -42.000 -58.09 329.714 0.014 3.58544
172.777 -41.986 -59.56 329.877 0.013 3.29214
172.751 -41.971 -61.03 330.039 0.012 2.99451
172.725 -41.956 -62.50 330.198 0.011 2.69232
172.699 -41.941 -63.97 330.354 0.010 2.42181
172.674 -41.926 -65.44 330.508 0.008 2.11095
172.648 -41.911 -66.91 330.660 0.007 1.79568
172.622 -41.896 -68.38 330.810 0.006 1.47585
172.596 -41.881 -69.85 330.958 0.005 1.15154
172.570 -41.866 -71.32 331.103 0.003 0.82273
172.544 -41.851 -72.79 331.247 0.002 0.489434
172.518 -41.836 -74.26 331.388 0.001 0.151599
172.879 -42.120 -50.74 328.471 0.022 4.70111
172.853 -42.105 -52.21 328.691 0.021 4.43721
172.827 -42.090 -53.68 328.907 0.020 4.20249
172.801 -42.075 -55.15 329.120 0.018 3.92914
172.775 -42.060 -56.62 329.329 0.017 3.65095
172.749 -42.045 -58.09 329.535 0.016 3.40259
172.724 -42.030 -59.56 329.737 0.015 3.11475
172.698 -42.015 -61.03 329.936 0.013 2.85731
172.672 -42.000 -62.50 330.131 0.012 2.55981
172.646 -41.985 -63.97 330.324 0.011 2.29326
172.620 -41.970 -65.44 330.513 0.009 1.98615
172.594 -41.955 -66.91 330.699 0.008 1.71036
172.568 -41.940 -68.38 330.882 0.007 1.3935
172.543 -41.925 -69.85 331.063 0.005 1.10856
172.517 -41.910 -71.32 331.240 0.004 0.781879
172.491 -41.896 -72.79 331.415 0.002 0.487678
172.465 -41.881 -74.26 331.586 0.001 0.151179
172.825 -42.164 -50.74 328.070 0.024 4.42363
172.799 -42.149 -52.21 328.336 0.023 4.19997
172.773 -42.134 -53.68 328.597 0.022 3.93813
172.748 -42.119 -55.15 328.853 0.020 3.7046
